raceId,driverId,stop,pit_lap,year,round,circuit_name,race_position,lap_time_ms,constructorId,grid_position,constructor_name,driver_champ_points,constructor_champ_points,personal_best_ms,lap_time_delta,prev_pit_lap,laps_since_last_pit,max_lap,laps_remaining,driverId_ahead,approx_gap_ahead,driverId_behind,approx_gap_behind,tyre_deg_slope_ms_per_lap,rival_ahead_just_pitted,rival_behind_just_pitted,strategy
1009,154,1,7,2018,21,Yas Marina Circuit,7,133568,210,7,Haas F1 Team,35.0,90.0,103195,30373,0,7,55,48,830.0,0.672,839.0,2.64,-5000.0,0,0,Emergency
1095,842,1,19,2022,21,Autódromo José Carlos Pace,8,81692,213,10,AlphaTauri,23.0,35.0,75327,6365,0,19,71,52,839.0,1.891,854.0,0.367,747.5999999999983,0,0,Standard
1046,826,2,53,2020,16,Bahrain International Circuit,5,60987,213,6,AlphaTauri,26.0,97.0,57001,3986,27,26,87,34,817.0,1.677,839.0,1.827,565.0000000000044,0,0,Standard
901,826,1,10,2014,2,Sepang International Circuit,11,113647,5,11,Toro Rosso,2.0,6.0,106695,6952,0,10,56,46,154.0,1.011,16.0,0.76,788.3999999999925,0,0,Standard
1021,1,2,48,2019,12,Hungaroring,2,82452,131,3,Mercedes,225.0,409.0,78528,3924,31,17,70,22,830.0,3.138,844.0,15.0,437.99999999999875,0,0,Standard
1052,844,2,32,2021,1,Bahrain International Circuit,5,99973,6,4,Ferrari,0.0,0.0,94988,4985,12,20,56,24,822.0,2.345,815.0,0.861,684.7999999999967,1,0,Standard
1044,830,1,11,2020,14,Istanbul Park,1,109567,9,2,Red Bull,162.0,226.0,98431,11136,0,11,58,47,,15.0,848.0,4.97,-1074.4999999999982,0,0,Standard
929,813,2,24,2015,4,Bahrain International Circuit,13,105057,208,16,Lotus F1,0.0,6.0,97665,7392,10,14,57,33,13.0,0.687,826.0,2.608,918.1999999999991,0,0,Undercut
987,842,3,3,2017,19,Autódromo José Carlos Pace,10,131147,5,19,Toro Rosso,0.0,53.0,73323,57824,2,1,71,68,832.0,0.955,828.0,1.964,0.0,1,1,Undercut
902,20,2,34,2014,3,Bahrain International Circuit,6,105842,9,10,Red Bull,15.0,15.0,99312,6530,16,18,57,23,18.0,11.195,822.0,0.391,885.20000000001,0,0,Standard
1017,20,1,25,2019,8,Circuit Paul Ricard,5,116447,6,7,Ferrari,100.0,172.0,92740,23707,0,25,53,28,830.0,0.762,8.0,14.594,4157.6000000000095,0,0,Undercut
1092,20,2,5,2022,18,Suzuka Circuit,18,169390,117,9,Aston Martin,24.0,37.0,106964,62426,2,3,28,23,849.0,0.39,,15.0,-5000.0,0,0,Emergency
1081,1,1,9,2022,8,Baku City Circuit,6,129357,131,7,Mercedes,50.0,134.0,107044,22313,0,9,51,42,842.0,4.852,20.0,0.554,3950.199999999991,0,0,Standard
951,832,1,11,2016,4,Sochi Autodrom,14,109941,5,11,Toro Rosso,4.0,17.0,102205,7736,0,11,53,42,836.0,0.352,831.0,0.416,690.4999999999982,0,0,Undercut
981,836,1,20,2017,13,Autodromo Nazionale di Monza,18,94335,15,12,Sauber,5.0,5.0,86547,7788,0,20,53,33,830.0,2.498,154.0,9.272,914.0000000000016,0,0,Standard
913,154,3,30,2014,14,Marina Bay Street Circuit,13,126344,208,16,Lotus F1,8.0,8.0,113543,12801,22,8,60,30,826.0,3.556,813.0,15.0,2790.500000000002,0,0,Standard
973,4,1,12,2017,5,Circuit de Barcelona-Catalunya,11,92020,1,7,McLaren,0.0,0.0,83894,8126,0,12,66,54,154.0,3.96,836.0,0.01,691.7999999999996,0,0,Standard
967,821,1,12,2016,20,Autódromo José Carlos Pace,12,96354,210,12,Haas F1 Team,0.0,29.0,87805,8549,0,12,71,59,836.0,1.751,4.0,0.707,-1898.3000000000056,0,0,Standard
938,826,1,27,2015,12,Autodromo Nazionale di Monza,11,94698,9,18,Red Bull,57.0,108.0,88231,6467,0,27,53,26,828.0,1.918,832.0,10.281,855.3999999999959,0,0,Standard
1010,817,1,1,2019,1,Albert Park Grand Prix Circuit,20,148213,4,12,Renault,0.0,0.0,89848,58365,0,1,58,57,9.0,2.085,,15.0,0.0,0,0,Standard
992,1,1,22,2018,4,Baku City Circuit,3,115171,131,2,Mercedes,45.0,85.0,105412,9759,0,22,51,29,822.0,0.216,830.0,15.0,1713.2000000000091,0,0,Undercut
1083,849,1,1,2022,10,Silverstone Circuit,8,159570,3,10,Williams,0.0,3.0,93286,66284,0,1,52,51,846.0,3.283,822.0,2.827,0.0,0,0,Standard
967,807,1,20,2016,20,Autódromo José Carlos Pace,4,120712,10,8,Force India,60.0,145.0,86728,33984,0,20,71,51,830.0,2.34,815.0,1.777,-1540.0000000000052,0,0,Standard
987,13,2,2,2017,19,Autódromo José Carlos Pace,6,138600,3,9,Williams,36.0,76.0,73452,65148,1,1,71,69,4.0,0.991,815.0,1.086,0.0,1,1,Undercut
969,826,1,34,2017,1,Albert Park Grand Prix Circuit,8,111432,5,9,Toro Rosso,0.0,0.0,86711,24721,0,34,57,23,815.0,1.734,832.0,0.531,4152.300000000017,0,0,Overcut
977,815,1,35,2017,9,Red Bull Ring,8,73938,10,7,Force India,44.0,79.0,68470,5468,0,35,71,36,839.0,2.462,13.0,4.344,758.6999999999939,0,0,Standard
1092,4,1,2,2022,18,Suzuka Circuit,6,180255,214,7,Alpine F1 Team,59.0,125.0,104412,75843,0,2,28,26,1.0,2.784,847.0,2.758,5000.0,0,0,Standard
986,822,1,32,2017,18,Autódromo Hermanos Rodríguez,2,94198,131,4,Mercedes,244.0,575.0,79374,14824,0,32,71,39,830.0,13.118,8.0,15.0,2550.899999999994,0,0,Emergency
909,826,2,32,2014,10,Hockenheimring,15,88976,5,8,Toro Rosso,6.0,15.0,82179,6797,9,23,67,35,825.0,5.329,824.0,9.05,981.5999999999963,0,0,Standard
1035,807,1,15,2020,5,Silverstone Circuit,2,91718,211,3,Racing Point,0.0,42.0,90087,1631,0,15,52,37,830.0,8.046,840.0,2.898,-217.29999999999606,0,0,Standard
973,825,3,63,2017,5,Circuit de Barcelona-Catalunya,11,101638,210,11,Haas F1 Team,4.0,8.0,86371,15267,33,30,66,3,154.0,9.69,828.0,1.943,3100.3000000000334,0,0,Standard
1093,839,1,18,2022,19,Circuit of the Americas,9,126655,214,0,Alpine F1 Team,78.0,143.0,101243,25412,0,18,56,38,840.0,5.098,854.0,0.62,4444.099999999999,0,0,Standard
973,832,2,34,2017,5,Circuit de Barcelona-Catalunya,7,119727,5,12,Toro Rosso,11.0,13.0,86186,33541,13,21,66,32,839.0,15.0,154.0,1.869,5000.0,0,0,Standard
964,817,1,10,2016,17,Suzuka Circuit,7,102069,9,4,Red Bull,204.0,359.0,95511,6558,0,10,53,43,1.0,0.784,807.0,3.428,565.4999999999985,0,0,Undercut
1095,848,2,25,2022,21,Autódromo José Carlos Pace,11,83055,3,19,Williams,4.0,8.0,75613,7442,4,21,71,46,822.0,1.539,839.0,1.208,851.4000000000021,1,1,Standard
952,815,1,9,2016,5,Circuit de Barcelona-Catalunya,10,95812,10,9,Force India,2.0,8.0,89801,6011,0,9,66,57,154.0,0.534,807.0,0.18,739.4999999999931,0,0,Undercut
1026,847,1,25,2019,17,Suzuka Circuit,18,100548,3,18,Williams,0.0,1.0,95458,5090,0,25,52,27,825.0,6.194,9.0,15.0,786.8000000000036,0,0,Standard
958,830,1,16,2016,11,Hungaroring,3,89800,9,4,Red Bull,90.0,198.0,84687,5113,0,16,70,54,1.0,12.097,832.0,13.009,689.8999999999884,0,0,Standard
1043,817,1,14,2020,13,Autodromo Enzo e Dino Ferrari,4,85706,4,5,Renault,80.0,120.0,77552,8154,0,14,63,49,1.0,15.0,832.0,0.671,965.500000000002,0,0,Standard
1074,4,2,25,2022,1,Bahrain International Circuit,10,102836,214,8,Alpine F1 Team,0.0,0.0,96733,6103,11,14,57,32,839.0,1.666,852.0,1.31,549.0000000000015,0,0,Standard
914,13,3,37,2014,15,Suzuka Circuit,7,119884,3,4,Williams,65.0,187.0,113450,6434,12,25,44,7,822.0,7.113,807.0,7.698,973.6000000000099,0,0,Standard
1132,858,1,27,2024,12,Silverstone Circuit,11,112246,3,12,Williams,0.0,2.0,89972,22274,0,27,52,25,825.0,2.17,807.0,0.298,4610.899999999988,0,1,Overcut
960,822,1,7,2016,13,Circuit de Spa-Francorchamps,4,155454,3,8,Williams,58.0,96.0,114120,41334,0,7,44,37,807.0,2.224,4.0,1.234,5000.0,1,0,Emergency
1110,4,1,10,2023,12,Circuit de Spa-Francorchamps,5,118157,117,9,Aston Martin,139.0,184.0,110938,7219,0,10,44,34,1.0,13.206,840.0,5.065,902.8999999999963,0,0,Standard
1014,848,1,25,2019,5,Circuit de Barcelona-Catalunya,8,87702,5,11,Toro Rosso,3.0,4.0,81028,6674,0,25,66,41,842.0,2.665,807.0,7.622,495.89999999999645,0,0,Standard
937,4,1,8,2015,11,Circuit de Spa-Francorchamps,14,124154,1,20,McLaren,11.0,17.0,113692,10462,0,8,43,35,831.0,3.429,18.0,3.795,879.5999999999952,0,0,Standard
1000,825,1,31,2018,12,Hungaroring,7,86692,210,9,Haas F1 Team,39.0,59.0,81302,5390,0,31,70,39,842.0,12.258,4.0,10.361,656.5000000000068,0,0,Standard
1034,830,2,50,2020,4,Silverstone Circuit,2,91697,9,3,Red Bull,33.0,55.0,87097,4600,13,37,52,2,1.0,14.716,844.0,15.0,324.900000000001,0,0,Standard
1111,848,1,44,2023,13,Circuit Park Zandvoort,5,79870,3,4,Williams,11.0,11.0,74468,5402,0,44,72,28,842.0,14.627,852.0,5.098,720.6000000000059,0,0,Standard
983,828,1,38,2017,15,Sepang International Circuit,18,105520,15,19,Sauber,0.0,5.0,96630,8890,0,38,56,18,836.0,5.81,,15.0,989.0999999999995,1,0,Standard
1002,817,1,1,2018,14,Autodromo Nazionale di Monza,17,128859,9,19,Red Bull,118.0,238.0,85229,43630,0,1,53,52,807.0,0.715,20.0,1.709,0.0,0,0,Emergency
939,13,3,29,2015,13,Marina Bay Street Circuit,15,128568,3,9,Williams,97.0,188.0,113666,14902,14,15,61,32,813.0,1.166,828.0,9.475,3662.199999999998,1,1,Standard
1115,822,3,39,2023,17,Losail International Circuit,9,92330,51,9,Alfa Romeo,6.0,10.0,86652,5678,21,18,57,18,842.0,3.376,815.0,0.108,909.9000000000044,0,0,Standard
992,838,3,39,2018,4,Baku City Circuit,16,139187,1,16,McLaren,6.0,28.0,107666,31521,25,14,51,12,843.0,15.0,828.0,15.0,5000.0,0,0,Standard
1138,807,1,29,2024,18,Marina Bay Street Circuit,6,108550,210,6,Haas F1 Team,22.0,29.0,97470,11080,0,29,62,33,847.0,4.074,1.0,0.951,1941.800000000008,1,0,Overcut
970,830,2,5,2017,2,Shanghai International Circuit,4,175563,9,16,Red Bull,10.0,10.0,96722,78841,4,1,56,51,8.0,0.492,822.0,1.204,0.0,1,1,Emergency
967,826,4,28,2016,20,Autódromo José Carlos Pace,18,145530,5,14,Toro Rosso,25.0,55.0,87476,58054,20,8,71,43,821.0,2.617,,15.0,5000.0,0,0,Standard
954,20,2,37,2016,7,Circuit Gilles Villeneuve,2,92932,6,3,Ferrari,60.0,121.0,76297,16635,11,26,70,33,1.0,6.115,830.0,9.62,3056.200000000003,0,0,Standard
945,1,1,11,2015,19,Yas Marina Circuit,1,110818,131,2,Mercedes,363.0,660.0,104517,6301,0,11,55,44,,15.0,3.0,12.473,663.0000000000038,0,1,Standard
1020,825,3,29,2019,11,Hockenheimring,11,122263,210,12,Haas F1 Team,14.0,16.0,79062,43201,21,8,64,35,841.0,9.639,826.0,6.052,5000.0,1,1,Standard
1057,854,2,34,2021,6,Baku City Circuit,17,158945,210,17,Haas F1 Team,0.0,0.0,107624,51321,8,26,51,17,847.0,1.487,853.0,15.0,5000.0,0,0,Emergency
1008,825,1,41,2018,20,Autódromo José Carlos Pace,7,78391,210,10,Haas F1 Team,53.0,84.0,72206,6185,0,41,71,30,817.0,15.0,844.0,2.267,729.2999999999986,1,0,Standard
1083,840,3,40,2022,10,Silverstone Circuit,9,125554,117,20,Aston Martin,3.0,16.0,92379,33175,15,25,52,12,825.0,5.686,830.0,0.397,5000.0,0,1,Overcut
1075,817,1,8,2022,2,Jeddah Corniche Circuit,15,100276,1,14,McLaren,0.0,0.0,94487,5789,0,8,50,42,855.0,1.307,807.0,1.654,421.09999999999457,0,0,Standard
968,835,1,7,2016,21,Yas Marina Circuit,13,113002,4,15,Renault,1.0,8.0,105715,7287,0,7,55,48,826.0,0.444,821.0,0.23,1043.7999999999865,0,0,Undercut
1088,1,2,48,2022,15,Circuit Park Zandvoort,2,103647,131,4,Mercedes,146.0,316.0,73854,29793,29,19,72,24,830.0,15.0,847.0,6.267,5000.0,0,0,Emergency
944,828,1,12,2015,18,Autódromo José Carlos Pace,12,84416,15,12,Sauber,9.0,36.0,75789,8627,0,12,71,59,826.0,0.548,13.0,1.432,1166.8999999999987,1,1,Undercut
1088,855,4,56,2022,15,Circuit Park Zandvoort,16,126368,51,14,Alfa Romeo,5.0,51.0,75940,50428,55,1,72,16,825.0,6.563,817.0,15.0,0.0,0,1,Standard
939,832,2,28,2015,13,Marina Bay Street Circuit,14,122284,5,14,Toro Rosso,9.0,35.0,110401,11883,10,18,61,33,828.0,1.172,830.0,2.981,1694.700000000006,0,0,Standard
1007,843,1,1,2018,19,Autódromo Hermanos Rodríguez,20,99180,5,14,Toro Rosso,4.0,32.0,82438,16742,0,1,71,70,838.0,1.756,,15.0,0.0,0,0,Standard
1055,815,2,57,2021,4,Circuit de Barcelona-Catalunya,5,87212,9,8,Red Bull,22.0,83.0,79483,7729,27,30,66,9,844.0,15.0,817.0,15.0,878.1999999999987,0,0,Standard
1110,1,1,12,2023,12,Circuit de Spa-Francorchamps,4,118156,131,3,Mercedes,133.0,223.0,107305,10851,0,12,44,32,844.0,8.734,840.0,13.99,1036.0999999999901,0,0,Standard
1014,154,2,46,2019,5,Circuit de Barcelona-Catalunya,7,124674,210,7,Haas F1 Team,0.0,8.0,81057,43617,26,20,66,20,842.0,13.4,825.0,15.0,5000.0,0,1,Standard
1040,848,2,27,2020,10,Sochi Autodrom,13,106714,9,15,Red Bull,63.0,173.0,98377,8337,1,26,53,26,846.0,1.231,825.0,1.966,1112.4999999999977,0,0,Standard
966,826,2,47,2016,19,Autódromo Hermanos Rodríguez,16,90580,5,18,Toro Rosso,25.0,55.0,83618,6962,13,34,71,24,18.0,6.902,825.0,10.225,1086.8000000000009,0,0,Standard
1143,847,4,37,2024,23,Losail International Circuit,7,134784,131,1,Mercedes,217.0,425.0,83355,51429,36,1,57,20,842.0,2.618,832.0,1.153,0.0,1,1,Standard
1087,815,1,14,2022,14,Circuit de Spa-Francorchamps,2,119070,9,2,Red Bull,173.0,431.0,110764,8306,0,14,44,30,830.0,8.301,832.0,5.598,943.2000000000004,0,0,Standard
939,830,1,12,2015,13,Marina Bay Street Circuit,20,143070,5,8,Toro Rosso,26.0,35.0,110298,32772,0,12,61,49,829.0,15.0,,15.0,5000.0,0,0,Standard
928,833,1,17,2015,3,Shanghai International Circuit,17,114809,209,20,Manor Marussia,0.0,0.0,105963,8846,0,17,56,39,4.0,15.0,829.0,13.333,1071.8000000000084,0,1,Standard
1000,4,1,39,2018,12,Hungaroring,7,85687,1,11,McLaren,40.0,48.0,82090,3597,0,39,70,31,842.0,7.052,838.0,1.338,427.5999999999967,0,0,Overcut
905,818,2,37,2014,6,Circuit de Monaco,12,93149,5,7,Toro Rosso,4.0,8.0,81083,12066,26,11,78,41,8.0,0.654,824.0,2.723,2293.800000000004,0,0,Undercut
1074,848,1,13,2022,1,Bahrain International Circuit,14,104752,3,14,Williams,0.0,0.0,97355,7397,0,13,57,44,840.0,1.301,807.0,1.406,421.1000000000074,0,0,Standard
990,830,1,2,2018,2,Bahrain International Circuit,19,177106,9,15,Red Bull,8.0,20.0,103654,73452,0,2,57,55,815.0,15.0,,15.0,5000.0,0,0,Standard
903,826,1,14,2014,4,Shanghai International Circuit,8,111347,5,13,Toro Rosso,3.0,7.0,103337,8010,0,14,56,42,807.0,0.104,822.0,2.102,1063.000000000005,0,1,Undercut
1110,817,2,22,2023,12,Circuit de Spa-Francorchamps,17,125575,213,19,AlphaTauri,0.0,2.0,110994,14581,5,17,44,22,858.0,2.423,840.0,3.94,2385.100000000006,0,1,Standard
904,4,3,53,2014,5,Circuit de Barcelona-Catalunya,4,94654,6,7,Ferrari,41.0,52.0,89898,4756,35,18,66,13,817.0,13.04,822.0,5.536,723.700000000002,0,0,Standard
962,13,4,43,2016,15,Marina Bay Street Circuit,10,119797,3,11,Williams,41.0,111.0,111455,8342,28,15,61,18,826.0,6.384,825.0,6.71,1506.4000000000153,0,0,Standard
943,828,3,51,2015,17,Autódromo Hermanos Rodríguez,13,98625,15,14,Sauber,9.0,36.0,82716,15909,39,12,71,20,832.0,15.0,831.0,15.0,2916.4999999999905,0,0,Standard
1104,830,1,55,2023,6,Circuit de Monaco,1,130567,9,1,Red Bull,119.0,224.0,76604,53963,0,55,78,23,,15.0,4.0,15.0,5000.0,0,1,Emergency
1014,826,2,45,2019,5,Circuit de Barcelona-Catalunya,8,90505,5,9,Toro Rosso,1.0,4.0,80726,9779,21,24,66,21,154.0,15.0,825.0,4.147,1599.6000000000022,0,0,Standard
982,13,3,3,2017,14,Marina Bay Street Circuit,14,189315,3,17,Williams,31.0,55.0,107055,82260,2,1,58,55,840.0,1.427,154.0,2.107,0.0,1,1,Emergency
905,824,1,25,2014,6,Circuit de Monaco,14,113669,206,21,Marussia,0.0,0.0,81254,32415,0,25,78,53,155.0,8.158,154.0,15.0,5000.0,0,1,Standard
1061,822,1,2,2021,10,Silverstone Circuit,3,159641,131,3,Mercedes,92.0,242.0,90524,69117,0,2,52,50,1.0,2.073,846.0,1.515,5000.0,0,0,Standard
1131,830,3,64,2024,11,Red Bull Ring,4,98003,9,1,Red Bull,219.0,330.0,67719,30284,51,13,71,7,857.0,8.371,1.0,11.06,5000.0,0,0,Standard
1100,815,2,2,2023,3,Albert Park Grand Prix Circuit,18,131789,9,0,Red Bull,43.0,87.0,80235,51554,1,1,58,56,822.0,12.582,858.0,0.669,0.0,1,1,Emergency
1012,826,1,7,2019,3,Shanghai International Circuit,16,106599,5,11,Toro Rosso,1.0,3.0,97975,8624,0,7,56,49,847.0,0.822,841.0,2.366,1219.9999999999893,0,0,Undercut
932,807,1,28,2015,7,Circuit Gilles Villeneuve,9,95434,10,7,Force India,6.0,17.0,78238,17196,0,28,70,42,20.0,4.027,830.0,6.797,3155.6000000000063,0,0,Standard
1104,846,2,54,2023,6,Circuit de Monaco,11,132003,1,10,McLaren,10.0,14.0,77844,54159,50,4,78,24,857.0,9.375,825.0,4.3,5000.0,0,0,Standard
1055,20,1,21,2021,4,Circuit de Barcelona-Catalunya,13,88530,117,13,Aston Martin,0.0,5.0,82820,5710,0,21,66,45,8.0,1.264,847.0,1.061,699.8000000000006,0,0,Standard
1018,830,1,31,2019,9,Red Bull Ring,1,72701,9,2,Red Bull,100.0,137.0,67475,5226,0,31,71,40,,15.0,844.0,3.377,743.400000000002,0,0,Standard
1115,848,1,18,2023,17,Losail International Circuit,2,93029,3,13,Williams,21.0,21.0,86666,6363,0,18,57,39,830.0,1.296,857.0,6.88,632.4999999999907,1,0,Standard
945,154,2,43,2015,19,Yas Marina Circuit,8,109807,208,18,Lotus F1,49.0,76.0,105859,3948,23,20,55,12,807.0,0.527,826.0,0.583,438.8000000000055,0,0,Undercut
1111,832,4,60,2023,13,Circuit Park Zandvoort,5,81844,6,6,Ferrari,92.0,191.0,74934,6910,41,19,72,12,842.0,1.258,848.0,0.365,1382.1000000000138,0,0,Standard
1131,852,2,44,2024,11,Red Bull Ring,8,75062,215,14,RB F1 Team,19.0,28.0,70318,4744,21,23,71,27,815.0,15.0,807.0,1.14,663.7000000000029,0,0,Standard
1117,848,2,34,2023,19,Autódromo Hermanos Rodríguez,12,151150,3,14,Williams,25.0,26.0,82773,68377,33,1,71,37,842.0,2.473,855.0,4.786,0.0,0,0,Standard
965,815,1,10,2016,18,Circuit of the Americas,12,106595,10,11,Force India,80.0,134.0,103925,2670,0,10,56,46,154.0,0.939,821.0,4.417,37.29999999998869,0,0,Undercut
1094,4,1,40,2022,20,Autódromo Hermanos Rodríguez,7,89420,214,9,Alpine F1 Team,71.0,149.0,82866,6554,0,40,71,31,844.0,0.849,817.0,13.745,1088.7000000000057,0,0,Undercut
1079,840,1,14,2022,6,Circuit de Barcelona-Catalunya,9,94527,117,17,Aston Martin,2.0,6.0,86876,7651,0,14,66,52,832.0,0.047,846.0,2.392,599.6000000000025,0,1,Undercut
1087,848,2,26,2022,14,Circuit de Spa-Francorchamps,11,120055,3,6,Williams,3.0,3.0,113055,7000,10,16,44,18,855.0,0.881,4.0,0.115,901.7999999999925,0,1,Undercut
900,817,2,36,2014,1,Albert Park Grand Prix Circuit,3,113313,9,2,Red Bull,0.0,0.0,93066,20247,12,24,57,21,825.0,12.459,18.0,15.0,3380.2000000000025,0,0,Standard
998,4,2,32,2018,10,Silverstone Circuit,7,105571,1,13,McLaren,36.0,44.0,93482,12089,13,19,52,20,817.0,15.0,807.0,0.966,2120.099999999988,1,0,Standard
985,839,1,14,2017,17,Circuit of the Americas,6,102243,10,6,Force India,65.0,147.0,100499,1744,0,14,56,42,830.0,7.384,4.0,2.794,-318.99999999999716,0,0,Standard
952,830,2,34,2016,5,Circuit de Barcelona-Catalunya,2,94587,9,4,Red Bull,13.0,57.0,88816,5771,12,22,66,32,8.0,1.333,817.0,5.532,814.1000000000172,0,0,Standard
931,18,2,64,2015,6,Circuit de Monaco,8,128020,1,10,McLaren,0.0,0.0,79490,48530,35,29,78,14,815.0,15.0,831.0,15.0,5000.0,0,0,Emergency
916,4,2,43,2014,17,Circuit of the Americas,6,105709,6,6,Ferrari,141.0,188.0,101474,4235,16,27,56,13,822.0,15.0,20.0,15.0,147.09999999999667,0,0,Standard
1088,855,2,37,2022,15,Circuit Park Zandvoort,12,81990,51,14,Alfa Romeo,5.0,51.0,75940,6050,12,25,72,35,852.0,8.835,848.0,0.454,1004.5000000000025,0,0,Overcut
1006,840,2,5,2018,18,Circuit of the Americas,18,103579,3,15,Williams,6.0,7.0,100433,3146,1,4,56,51,844.0,7.646,,15.0,-5000.0,0,0,Standard
1134,848,1,8,2024,14,Circuit de Spa-Francorchamps,13,115365,3,10,Williams,4.0,4.0,107996,7369,0,8,44,36,822.0,1.155,840.0,0.572,1029.2999999999947,0,0,Standard
950,828,2,28,2016,3,Shanghai International Circuit,14,110299,15,15,Sauber,0.0,0.0,103269,7030,4,24,56,28,821.0,3.326,18.0,4.344,775.0000000000002,0,1,Standard
1042,8,1,11,2020,12,Autódromo Internacional do Algarve,12,88357,51,16,Alfa Romeo,2.0,5.0,81058,7299,0,11,66,55,839.0,2.536,847.0,0.288,767.6999999999988,0,0,Standard
964,825,1,25,2016,17,Suzuka Circuit,13,103305,4,17,Renault,7.0,8.0,98036,5269,0,25,53,28,828.0,5.855,4.0,1.742,587.000000000001,0,0,Standard
1120,830,2,43,2023,22,Yas Marina Circuit,1,91391,9,1,Red Bull,549.0,822.0,86993,4398,16,27,58,15,,15.0,844.0,15.0,511.3000000000021,0,0,Standard
1011,840,1,1,2019,2,Bahrain International Circuit,19,132920,211,18,Racing Point,2.0,2.0,97037,35883,0,1,57,56,847.0,15.0,154.0,7.044,0.0,0,0,Standard
934,817,1,11,2015,9,Silverstone Circuit,10,99119,9,10,Red Bull,36.0,55.0,99119,0,0,11,52,41,815.0,1.451,832.0,0.69,-250.99999999999903,0,0,Standard
917,4,1,7,2014,18,Autódromo José Carlos Pace,7,82199,6,8,Ferrari,149.0,196.0,74313,7886,0,7,71,64,807.0,0.517,826.0,0.432,921.0999999999954,0,0,Undercut
1118,858,2,2,2023,20,Autódromo José Carlos Pace,14,145350,3,19,Williams,1.0,28.0,75738,69612,1,1,71,69,855.0,1.527,807.0,3.985,0.0,1,1,Standard
1057,844,1,9,2021,6,Baku City Circuit,6,111823,6,1,Ferrari,40.0,78.0,105382,6441,0,9,51,42,832.0,0.523,20.0,6.654,988.3999999999915,0,0,Undercut
976,154,3,17,2017,8,Baku City Circuit,14,151305,210,16,Haas F1 Team,10.0,15.0,106831,44474,14,3,51,34,838.0,0.962,828.0,1.269,-5000.0,0,0,Undercut
995,838,1,1,2018,7,Circuit Gilles Villeneuve,18,159229,1,15,McLaren,8.0,40.0,75765,83464,0,1,68,67,828.0,13.592,,15.0,0.0,0,0,Emergency
1107,832,1,2,2023,9,Red Bull Ring,3,114713,6,3,Ferrari,68.0,122.0,68880,45833,0,2,71,69,844.0,1.57,1.0,2.939,5000.0,0,0,Standard
968,815,1,9,2016,21,Yas Marina Circuit,2,109917,10,8,Force India,97.0,163.0,105249,4668,0,9,55,46,817.0,12.815,1.0,3.711,536.8999999999877,0,1,Standard
1117,847,2,34,2023,19,Autódromo Hermanos Rodríguez,7,145843,131,8,Mercedes,143.0,344.0,82780,63063,26,8,71,37,857.0,5.928,852.0,3.348,5000.0,0,0,Standard
1109,822,1,9,2023,11,Hungaroring,14,88918,51,7,Alfa Romeo,5.0,9.0,83651,5267,0,9,70,61,825.0,0.233,855.0,1.042,619.9999999999972,0,0,Undercut
969,832,1,18,2017,1,Albert Park Grand Prix Circuit,8,107439,5,8,Toro Rosso,0.0,0.0,87677,19762,0,18,57,39,826.0,15.0,815.0,6.092,3439.0999999999945,0,1,Standard
941,813,1,30,2015,15,Sochi Autodrom,11,108255,208,14,Lotus F1,16.0,60.0,101520,6735,0,30,53,23,832.0,1.248,18.0,8.546,815.6999999999964,0,0,Standard
909,818,1,13,2014,10,Hockenheimring,12,87963,5,13,Toro Rosso,9.0,15.0,81876,6087,0,13,67,54,817.0,1.28,821.0,0.135,608.8000000000077,0,0,Standard
927,13,2,24,2015,2,Sepang International Circuit,5,112639,3,7,Williams,12.0,12.0,103990,8649,4,20,56,32,822.0,0.996,8.0,0.756,990.1999999999978,0,0,Undercut
973,839,2,34,2017,5,Circuit de Barcelona-Catalunya,6,124618,10,10,Force India,9.0,31.0,86276,38342,16,18,66,32,815.0,11.749,832.0,15.0,5000.0,0,0,Standard
902,8,1,13,2014,3,Bahrain International Circuit,9,106504,6,5,Ferrari,6.0,30.0,99438,7066,0,13,57,44,817.0,1.673,825.0,4.371,765.2000000000029,0,0,Standard
930,1,3,51,2015,5,Circuit de Barcelona-Catalunya,2,94037,131,2,Mercedes,93.0,159.0,88270,5767,32,19,66,15,3.0,1.761,20.0,15.0,917.5999999999956,0,0,Standard
956,835,3,29,2016,9,Red Bull Ring,12,121877,4,19,Renault,0.0,6.0,70228,51649,28,1,71,42,13.0,1.352,4.0,1.268,0.0,1,1,Standard
1080,846,4,51,2022,7,Circuit de Monaco,6,95948,1,5,McLaren,39.0,50.0,74693,21255,30,21,64,13,847.0,15.0,4.0,14.05,3803.6999999999884,0,0,Standard
1142,830,2,27,2024,22,Las Vegas Strip Street Circuit,3,103108,9,5,Red Bull,393.0,544.0,96248,6860,11,16,50,23,844.0,1.886,832.0,0.629,1183.4999999999934,0,0,Standard
956,822,4,51,2016,9,Red Bull Ring,8,74304,3,7,Williams,52.0,90.0,70210,4094,29,22,71,20,154.0,1.223,13.0,1.755,640.1999999999925,0,0,Standard
1053,854,3,31,2021,2,Autodromo Enzo e Dino Ferrari,16,139925,210,18,Haas F1 Team,0.0,0.0,79193,60732,21,10,63,32,20.0,15.0,853.0,15.0,5000.0,0,0,Standard
1034,847,1,12,2020,4,Silverstone Circuit,15,103329,3,20,Williams,0.0,0.0,90862,12467,0,12,52,40,154.0,0.213,849.0,6.112,1941.6999999999975,0,0,Undercut
